id,fecha,cantidad,tipotrans,cuentaorigen,cuentadestino,dateCreated,lastUpdated
125237,2023-06-20,757903.5933295555,ayoQmbLE9w,7XENtO8nKwHwjnJXIU4Yrb4YJczULIyv2u7BekUieU84GFNAjYVrwDiS2MHHqj5Nrss7kMJQGKmfCh6Rd9JKV9qUCtCIlhs8BadEpn5ZRT7cFiZdg2qCHVtc2w42kegdNnzliORQqhOTaPreBDn1VvnHunTRGfVfI7eiQ7d7KhUr790soK4B8iwy4spKZPlnaMVdT6m8IJiNvZCLPbZbkCfz3NfK3EVndI1MRxEKZl15H4BEDsOqYdwd,EcfyLvWfaNWINb9tRCtROL2BrfBu3WrCcWfBllTOFnS5ZGEOkkyBuCDfhuQ8O5OZnTihZNJS4w9TqwuVA5ER1UBTEJ9dxtZ0GrzSl0MNWNHS8UW2qdGDrQ41Y0YAXoy0PX2FhHToWWkLDkLdKQVvuaIzRRaTCwm,2022-03-18 01:02:59.868794,2019-11-07 06:23:14.038830
312182,2020-02-21,467861.28457770514,Kts,3N5j94UMVjuxq0NWoBzksWTc8uJTyUuBySBGIfXxqiLO4HuGcnT1mS3WXVknHPjZpsiSb2XzV7odwY3mOCY3zQoIKRc2XEE1cv09kSbUeu31nRBmvNimUVA5XFt5auysovjW6CRbGCEdoPYrWan1H6d7dbKJTo,ACJFCL2u3h4SsSEYmOqw4LemGQ7hcDjhK44gFm4VkBksW1vSpLPIxI41tyGvTiBPtGM78apVzsfZvDhEHnD8KWnCybJLL6cSogmjX1OsKpAe9R2J2kSvaPZvzFXyJOfoLBNC6FryaWdpN89dm0NxqzmZ6RSD4vKKfgy69nbRSSLlxjX9Nlrc7NpQkO3NmoiVA2maga0xMRcffhk7HKknSIWvSwmDDjdLXu7WgDAH7l,2019-12-21 01:58:23.718290,2023-10-14 13:46:02.188024
530583,2019-05-15,101484.59941685952,9sw1S,8lhejMFxTXqklJNFURdUVM7p14j84JKdJz0NiDxqEBcR7PB8TKI7LQOtRP018qNLTlabikgsQBbZv159Nnx0CllvKP1Wqw0pfekoAhzhsNkT5aJ2MoeF51oQ4KmLx7brK4iyOobMhLoFnn9qPLhEKQMcV5XGuaWrRFIQ9etVs3TQpfjmhLEoQ0Dv1y4xuol9KNckXAycv8y9w2cQkN4,CxIYEANPim0hoGiL43t3v6KNQDXzzWEwGUvt8bUwcEXuge5xwH0UXk3gRb4EPZh89FzanCdU7w0oXmUGHMEyvoS5CHVDN02q9x4VOePGLht2jrFy8rq2VQleAi35uuh4M132FeEwv87UGs6gwSFzIl71Fb4R8izkaiK6SplcRJGMM7Kg9AoRoRtrqhCpMZbwluphJzNS5pOTet,2019-06-07 09:07:11.497761,2018-12-27 01:09:42.329422
955868,2022-11-15,553067.9149515942,an3S,geTowzKlUFFdvYhD1Q1pIexP4CaOy9a8BW4ymYbrMKzaQWzGkZOR7,8EHrGpqnlX3cYEYDe1QcBlS0JVf3B306Nk2OnvvrItX1QqX5Zw2Ivpy2PrK7lFXPZ4bxGxAt73BrcdUb71ax87WXKXKSHzaO5HRhDrJ8HhiU7va,2023-04-09 10:18:37.490813,2021-12-08 19:23:04.968043
221313,2022-05-17,667096.4685799239,1SCpV2cni,rkqlUaSnCNmbnXtKjRw3a17pNokhhAXaJyl0CiBR2V3Ote94RoDi7Us4CDrGCSUAtDE3,d0GLmQbw7iFdcEzOWtz3WemJgC0RnCBtEssRDGVbG7VYuxoNXDShHLvMVpop6wPTn8Ke39lgmG4hjmgE1xAmZf27YTyioQ7BxRgXV2lHoezpmXdFc7xmLHHYLJRajGpyKNrrWFFKL3TPon6v64wg4aACc7o729YAKltD5pZtb2ITKpUL8mT5hoj9phsZOq1KMc6mbImEzTNCy,2022-08-07 07:51:34.989254,2021-03-09 08:54:59.604292
204544,2021-05-03,972793.5713053322,UB3ZeFDul,Ld2tDunPoGsySafKPCWISYe7okijGyIG46yVojA4vutmfliydtR6qkEHCaNcO0RlDpKR6t0CKfjiRNsfU8gAhTAxZFEQossjL3iSDK7DWxI754PWtFmj8cdxcZAolEnvl8eTKCqftwvnBkBx89zwF5JDSbUu2MxRpOZd9ClQAEUXImEjkVXZBp9L2dJUkGurQSa9NithMvEkczjhJHsp9Sdsxf3wBb8np4cNC,7XvOotCLblUF30zsgDLk7qsWoKsbYCI0G4dhI6VpDhZyFHvY56HDzMpGaTV0rmCOJQUhgbGVcpTXwCvV60MXpjiwm4GaERX6RbmhedxvkZNzuqjNcnKGOAY5kQJ,2023-09-05 09:11:50.442714,2020-08-11 20:26:38.665992
222523,2021-02-19,416399.2477828554,kAdnId,20qQJ0EA2fbaLfXxyPZ2U4UR86If0x8Oo5eHq6iRcWhJdx0AplgaFybHJUaUE4wSzCHbZdSOJTlV8BqRAdk7cjq1WuSckVNfcrFgEj5Ih7Rydo6pRWQexyeEZRb4LBKgDMULxh6cVY6UIsAbppZX0SSHsJWA3RxfeasbXM5eVkU2qYgZN,4EJWf46XjBkjH59FQOt28V7f6SAZS90Qnjerox68AA9itXaQ46TDFWskmuU9YxHfF0HUNJNY1qG49BYufljqpv1G9STdVRM4Rl2ohkWCGcI448yPhzYulw5uanfmvhiZ1UI9rL4s3sD0pq6RqKzu,2021-12-10 13:32:53.861665,2018-12-20 15:33:51.107641
884645,2023-10-11,555915.2223025184,4K4ZqebRP,hN8apjlwVHTyqro5IpkB3vfVk4TcDTNyVD8WglDTZp7FxnMIE6v5e8PiZww6xfEJXvwqjskVmWLeeYmJDFS7xCZGG1XupsQ1DCyjMmBFRgvuJIitAuejlLRthtDblbqmfdo2V29Op2YiJqpTvHM62skrHFRIh0ZoNCuaGh,eO77ADKM49e9KRpTvYjaIY,2022-01-08 03:44:14.406273,2021-06-19 10:01:03.098387
562969,2023-01-10,875226.4008076884,TtMca,xRjHtSQswcI39jdA7Gr7V3nqwxSzjSgh51uJWoN4nIi0Jckz7RdSNHCa1vEgisIQLeOS6Tv9jrW3wXI6KtgnV74VjxdieebesiBNEvYqXiBtchRsDGRox7JGyoFcD674ULk0Nrk4VsUUpphLDMY6oRCA8q40jgvc5x4RY7SU8M7s5sjpgR4ClI2dCCTCyD8jyMYsyhfpebFEtC7RJrsKkQsHWY1AVs9AKkFM6PPsK3mn0IeMrumGESJVdhat,p56yc5bOk8huqBtfibMC7RCz30Q20auPuXFEs2QQmwSJqxi4FGvvnsSAEGi8APVDBv3oskUuza3o9QuIUmuUnGZ794UoVR2VPhBn8eHTT6xIk4dig3sStkuhANtXAxru6A6EdkuOSi4k3QZi96r47ZfXygLwtLh5oPnJHROQMQdHFBzyG3rsPFHaP5s2bwwZiaVp2ap0BlHX,2019-10-19 12:50:28.773800,2022-04-10 05:51:22.520561
96269,2021-04-04,270573.38926040166,mdk9I,PihC8,eaKmeimlur,2022-04-27 12:41:33.471450,2019-02-20 00:56:37.661342
706180,2020-10-31,810583.5399193513,qEBZkeSt,hKebIBK3Vka3mAsDYeglr3cNaayrvQT02H1YPLsp2c51MCNN2kOOsHFpbrylkh1OMNm987ZseXXz7Udlz6704sZ1L7gBBk60T3NfoV2ell7Jcv9J97B3HZZGz0LnEFaSrr4ab2GwVs88L6ffgPxgY9xEOUEiLY5j0H0plU,nNyl8ydRiIKMyf1FizJWwwwH8XvdELzI1gLs8wOOeI0IYY82BDKZnclSzMwViHROBpAAyW4hNiqrvitPjoPqrWHy6cxGWltX5wxJzc4MpMz82hIhMiOPheYE1WlXULO1DDtoNJARyW6CHcX2lFsa29fiPxyBcwiep3I4wNzIaCOcW3XlhGSqPNB02Cnkrscngs1ujfqrOMKSCyQ5ViHMyJt218cGJo7WhDRKrCc0PMpqh5CT4s1jDh3pYbtEDhV,2019-04-12 07:51:36.368542,2021-03-07 18:48:25.628836
684388,2019-01-11,497847.17765013163,b8vXSyuT,gPbQQufo7PTFFi3Uaas5sSgel1YqeKqoqtacj6xFXsTyLkVrPcQmxp8FFlUsqtSasUEdGEVRLF2aqTO9QM9GmaNnJSmVRBfrDvHu2GGE5CGHKQwzjPlKXhd6Mlx3mxJQXrwxrrPppMFr2VYHbSgKZ3aFyvlvYPG3YOaSB7N4LxmbuP03FU0aRlMj9wRGXdX4FK64k5ZSyN0NoKSP,LPwOJGlp1f2HjKU09jhRbFELB7v1TKcASUBnowdmYWgVz5I,2020-12-02 12:39:14.470401,2022-01-01 11:38:30.486500
275418,2022-09-07,527991.4380130643,TS,fhhoPQdjmoxG31FUekmUQihNVyNjRRPTNV6P,nbzIYKzrNeXbYHqwfH7PovKHtR4srkqWQMiLC5cjZ7DZVQdUPjA3dDKk3aQBBJDh5WUUoDk8DYejHb3vnsDcjMTtzzU6KM3cXs8TzeXycd7e2u22kMtyxluEwJODWnIFG4ooKVa22bkx88jWY7CLlmVhD3XaD5aOvwJVlZccwFJkyzTBTh2WEsxFaptGqd6ExPxGs68gceBJAlU2IPR6Bdx587GVvLrgvurCCsbgDXfAqRZJV5JPwsQK,2019-04-09 07:20:11.796315,2021-04-15 19:19:29.906816
474834,2023-10-20,70289.5203284575,ahDofl3Y,P6f0gHUpFKmMGSnnB4YhJCmUxThhIG258OSwqarBU8xNtx599ENvZz9uXhdLJFkhgFiXkKTd8NEcGJsgKyLSy9E88nDlNRmPeiyuNtQ1E0KEHnVOVp7C6GwIYkSRhgYo8XU8fv5SmrPVrn6gS0roBkzdCIh2GROU99wOOE1rR3paJoGnwJPSPZRJRdMTGpdcfz7PHeT7rL6,FJiI5iIFiFkLCPl9jyJRCWyB20wTN99DnfszDnNJKI1svh78mGs5b3he3Fw9i0UAmx3zVyi6AvFEegFkSVhX0nzj16dDJ0E85lW88O0BDbm1t61zjQ56KQVrapipMTWzbi3UtsahG5SVO34FHfrrzWlM0eSB0rDEZya2NZsyucgojmfOVgfrcgCqsa6hVTKNAEq93j92hm5AjXsbUis04vLkNOxBJJQ1C,2020-03-16 08:07:47.373895,2021-11-01 22:06:29.664217
172145,2019-10-03,288006.30462054996,Ksp9rnSD0u,jUH0ZD7F3Ai52j,vYUc6qbuEJoyZUhfvLMDc8MGpUWBgoNy9dDmp3EBbKpDhoYmCw72KWrGkcyrHn7ZOjqwa12d4O23Kr8XtAK1tj82Rot2SQAGUzkwV44BVwl7bRIhXmBN5qou2lnjNLhn8zfkVdheVHsAb9nTPsYPc3CI3LoPD6IWycnKu8tF9pvaJO2aw5OBA2hJfb0nGLGUHyaKGCgiaZovtdzfTMADXdtrV5t9o300JabAH7SHTIIInNHZ,2019-11-22 16:06:26.268809,2023-06-02 12:39:45.156348
806382,2022-02-02,81292.16157983191,98GHzNks,5UeuaHGsw4EqhEIxkQgr65cSuPKLtoNMyobNWrm2ThsRQMGMeKpax52sYPxWuqujfbnSpmMZtwQMdALognz4vBKYFowuwdfJ5Ac6uXigmyop6oZkonO3YdyZ0115lXqUfSeeF,7LCIcrLCZ2aV3kai8EUyaymmcYAFk9zSYq4eX0fOixIrOFwzGGRZDE9lpdTFkeXP37SAfERHn5kG7XtDdLmBF7ZWommh9lDGsraKPDDetLFBuIAVlHsUCAtEtDedxKylPNH2yjnDbrZnBCUEYWoWSx3zopMt09sV9TvfTwC4UXrQeGfLx3zU6OseIruS7BJOjBq,2021-05-21 10:12:38.246608,2023-08-25 18:47:33.647894
455643,2023-08-19,920779.201647988,c7,mSGOxnl4JkVPxOR3eUsVpxw1f0P1jHm82BUIfWaBZL9mnDdfhCrCjLQ,M0uhYTw4yy7iquDtsSfP38gVvc3zVfImqtrkwgu,2020-03-12 17:36:25.755168,2021-12-05 18:10:07.958855
311824,2022-04-05,515206.39437623025,pFv3,XQJv6mkwGquso5uVF3iiPRKLyAG4QkiOHmIJC1IdCR2vb4KzXDbvFvUzIJ1SHYHwotjIZBMBEKlL,l2IHgVZ12uANKywoXCsq6mS3OKHOQe8MnVashVwHKzKltmGZ0UGj7oC0MjZpo678rRxeeIPHGYG544Cs6BgfgIqD0BMvCnC3olLIPgN6aH6ovK1lZSDUTu3SxXDrnYvc6K6FBQnOYyCspGImGOg3ap2hWBFMMW6B5yzOXryhrCqZN2A314lQD,2019-12-23 04:38:58.234453,2021-12-13 19:15:43.844712
687226,2019-10-21,148984.29135433093,93f26IfrO,1GBx2qj5tq9xXuDTqO7hYYg2Tcv1jbnTRi,oQKcYVU52sYE2q1wqyiyf9ZOBsnQlKjP5bod9jGhfDtqwbZuM0UTgTTHnrGbg8MTt4KfbK5hnaWQJr1xApCwPISfRODSsRbluNxmUeVE3IKGJgUIH6RZhAMpnx1Fv5911wjgBP5KR3muHHjf14huSuigZEfcBCm5EaKM1UMMh4J1GwyStfxt,2021-12-28 13:21:07.891597,2021-04-14 22:07:25.631431
874845,2023-01-20,895221.6729062962,5Uzh2Qn,cgeFl3jS49lHFlAweceXuuLkNLkqU7V3atz4VP52NXlVx7qjfEzzT1zy9v8UYRqfvaPxubqCZzOa1JgDv6kR,tm4ULCcE,2023-04-26 09:13:47.648522,2021-02-06 10:54:47.194631
336979,2023-08-29,628077.5639532288,OYfNjKryC,vvapyqJOikua1wQYyIN5mi1vCyYYOGdDQaoW5sWeC2YPTq93T1MJBJIl,fHRbbY00JmoyyuVnV4PWsNbhxGO6Mx4OmoU6QoBDAmGgwPsra5Ye0KGgPrhnehdqChHQrOaVeXeLCjdSAZPa0XOSbkkevj4lnpAf0xD5g9IC9ky9KcR6C2phvQwvTIyokeTt5jmldGcRCLyY,2022-06-13 19:27:02.705031,2023-06-26 07:12:20.909305
573726,2023-04-25,271679.67084792885,BAu,Y3VOmwq3cdu8LUcbFR82T3slpJUY32YRZf2gdt5UmUILHksJthtX3flKM8ANsuDeSZOpCAmjIzsZhBWkw0v9NBKhDBdtXb03vZCO4Nx0pC0FxyVC1tQRc0SHmpgrwbnhvlPckCmWvP2au7WWTn5K8mzAcl4UP7r4EsyWyauUynf2f1JFOsUmZzlnNcQFhvRpQNOtmc5z6gBM7vfrhQ0B40PlnXNTmQQ8lwVEjVoOmpYy43btrtKN4PoX0IoFA5T,A3l3GxZaO7tiLGJGD0xOt6qGaDduOQca5SPqDGea5jyBWZz9fhn9xdhQRcdMxZ3Ld4sXhIhbrnyzD1oPNJO90YsXOdlY45nEeSnXP2knjonsOecX2alVKZ2d2vHSMIHD6YqjWPSA6SdB3ENhDy5tyCO8lys,2021-04-04 21:07:07.759558,2023-04-13 19:15:50.742226
745597,2022-08-21,938191.411046972,bYC3MXsE1u,KffsIfCuyBpDkgzeARsCPSdN1RwNgv5jTpsu326baIX3334sEBa5qf5Y5BaeGdqcLU8uwuYKbSCwtbpEX3QLYltoK80HARMqK3pxyFTTgxHu9sKi8ydduCaMv2OmnziFlHY3fjSdRBQE3tjJGfWXqtCxImAg40vzBfEPYeLnaAZQakKNqn0oDK8M9IlSQ0NtL17ReNlfN26EKFGuZaEtfhbftE8dX4lY47Iuxpsfl4eTetk2PS5ZuX8u,gXhaUsSoCZCyzP7t5QMmmMkfTR5J8sNeDHFnLlQHlKtx786uIKIEmedWLfrpRVNNfssXgrTA9ePJ0d2zq0MGJBv8we9XeocbRAd9xdEg8nSo9QJj4cOuaWrqHs3wUbblTWxeEzaFTEXex4oQbY334PKquKLnHygGmaKeTcj5MNULAka4xEV3yRvPtWanTYMOC5EFQV6GRJFzdmaIvGiFce0tHi4GwrJau04RYJiy0X1,2022-10-31 11:49:01.536124,2023-04-03 07:33:16.383318
573911,2021-08-28,374564.34980724985,HJ5,CQlVEww3DLZt1bBQgqFZWApa0VP3SCocsYeoKUQCJv0tUPJjNTk9mrBtltuO0QMrgzIlGwljxheoDA5Wp2l4ez1tXGEdsgIJiJG8qPiEEh34WdIfsyr2n0byf12UcaOGM8AN4WqVofwnYEHzwg7Xfk4rQzvWsUr5FXCpOVxEv90QAyxXiLtpZPBUda6PxlH0sM7JYXqbaYN3Pe9LcU8WysYN0UEIxvytojM16vLS,ytje9vK5N0PvENeVmpwDvWRpbHMd4OQcOVA0pfzBs2qnDkIBS4P9uHYrqRX7SW2Qao8d,2020-01-25 21:01:10.885364,2019-04-02 00:58:04.077776
438980,2021-04-10,802194.1307484674,e5Q2kR,qEgEaX2QiWinH1cq1u7l8LhCEG1QrwpCXU5MeXhursQ8YPoUP5IWaoEevmpYwviYkAOarr5hk67pcIrUFreo3IAn7rJ7vtDtVduyXjsnjphGLWXfxGIUjpUOteHd6btsfpIXkPy7ANbhNy7EGnkICxDO,F3cTe5mBn8sVVCNCv5DAk2YhTO82rcSYXiVSCOWE7RjvDN6O02tLRiwzi1RdkbIBMnEY1DU9rZ9QeAxudnxBq4xsoLUQEpWrsknYfAmwg5pOarFgZCyQ6fWGqUuiMBbCvDYbFK4qYmLj9gUyGyCQlLgg1qrMZSar5wzbQMnbYLS8caVpkKA2E6YsezY9ESeRvDl,2018-12-20 16:51:02.761457,2020-01-28 04:55:37.270305
93051,2019-03-04,854910.1747391382,pL2G,2UzPYvsfoSImyWigpV0MQ3kzUZfaCjKHPcKBlioEFrHlIFJ4bCXcTlPEsFZSAenoD1tclNVlxUn9o,SRFz7dWd8bpexN0JwIuNkdk5N8F1jJRPHIakWV9m9RZg3VtLyaboAgrqYqs4FRSMrGAMLL0MQU2icIlKgk9XoLwcusaRTa6Q9J1nhXtqNEwyG1gBEvGtAdErtRqCBBkWcULohEKPdJ1toMCJrzG3enG1MS43qku6eqSqyx3fUw63OVThtf4pAUcr9pLKVG5okwICRLNdZeH4ByNKFkBI4evR3VRb5BLf1wRwne2j3ave4Ag6EQiYZ,2023-09-20 02:55:11.813598,2023-04-21 21:05:28.893994
726495,2021-06-10,756626.8138575634,l0LpjYvFQ,Vv2RKejlEdFaP1mNYQwQPYCx6staqqQAponWyHc6W,vPNdWGwwmHzaVHDDzzBDrGNO7ZPEvJqFPrMu9oEDKT52gX3NQ3WbST8MH6iiX4J3jteX7xtCqINwbXdfznsrrBi06d4lOlLD7TfTDgJlkDl2j3BV8kRcQXDLA4evsPKvgoGVzgNPaqmTw2qGeWsmumAhz12r3EN4xNPGtSdnuSYQnQjkp3Ixl6I8oigwJgBmXH48ogkyoxhCrvaENwEA1RenSmPX8Y4V65FamJkwnA4U,2021-11-22 06:18:34.437224,2019-10-22 06:33:39.289532
349539,2021-04-04,495064.3159281592,rt,34PJvMItrNsLxjL3pYvZQjPZRAHUTOJzywnsS4lYgL9XieEKBFq0SKkV4sxtVfe057llL5ukjN3Cd2puCUvEXv4mutFpBikU9D9xsjZjs7oxXOUQX4r9TLY9zgXDboLoHfICCmuNvEZT6p7VCLHIYJzMndjDdUboOUYiiPoO62qwPQDNGANK1xEbpzu58vmhvDrfTVa9vTXuBd3cyrGi9UZKwg9ZoulR8Hz,O1Db1phZjk9Ue,2020-08-11 15:19:42.748696,2023-02-13 09:48:10.047791
953723,2023-05-11,653622.6963593274,8fw2i,KMjvE2aAZVwvk9Ie4l4DyKKuGpxqItwzcRcM2xUQwwumfNdEnY8GIE1aM8qAAm3CMojvjk3EBAMoZE9oFlM5Haz6hZYBqr0,pvtvbeea3GsRxQk1bDEtOmV0nGypG8JZRNIzlf6oHJAa8ErW9I0Dn9oxUZTU9qMwboLmEq0CyWtDnTIJWAwXzLli1PdWJZYXWrXvowu7lWWr0ZQAK6e4prRyqa4u4piP8OwB0Zazd76fa0rv6Nhxa5PryjUmB3YE4WoEJTJT0vaYPreXlSoUBDK5AzHq8JPevNbEp,2023-06-26 10:10:30.188942,2020-07-29 00:14:06.000733
639803,2019-08-26,763935.5191568462,RvBqgQYXsv,UqFjMBLv1q2ql22xM9XQRNcN2zRDFDaJtkp0Mgj2B,QPE9GvgPQwLAb9ol37EgEh6c0AnVbPmaTb02uVm0rbmBP2BiUhgGpJOFDZvAUTklNLvkZWWkx8roxaQ7rn4uZAqdNJnj9le6LpfzWnJyCWSXZPgixJl66LUadXx1h8FbuhPSkRtC6Yqg7Jc9R5xKLIexF29Dg8UkLj6jgmnZfbkfAUQOaF8ulO,2023-10-14 07:21:46.167006,2022-04-22 06:28:52.279462
423350,2023-05-07,891413.1303621789,5mxNIpzZ,00GoozP8RYjrw0i35tVsyO9H,dk9h5xUTbqU5vvDjeCGav2ZAu6xB2QBo8cqCAjzyLr2OzBRwa,2019-04-07 00:09:07.975289,2020-03-29 19:13:34.594228
900918,2020-01-29,719475.0731398202,JJ8rafb,EZrzFaBlip1fBThWKJY8oNTnZYF6HdUQgOUFWC3kzTTpOobJu742aKO9vsHAveYqKorMbLHoDFiAJPQfLei8d5RAC3DWFD9bmFTX9OYwZVHNQjrbWrLt8UeWvoW45XIzCtDjvRjFzGu,uHJdKLLPcRNrZ2Y9,2020-08-30 08:28:22.496487,2019-04-25 14:55:52.147677
988915,2021-09-09,396575.746600014,n,WVU18WO84xrpiLovvHKYpeBktE0CHAWmO9lzQ9yJ4LNfZvwM2MAx8WGuTUm8JEpzlPrK1JTGjfDeqU0JDfZ09y1w,uPJfNOjVQujjHZ4yz8kbUMC9czS5atnv9MSymJgjw65fm5jvH7ooTTfgtBLxMfrHkc3QNyRaQKg9ftb58Tr18EejuYHI6guDRGaSnh,2022-01-29 20:23:28.538770,2020-03-27 05:59:54.153879
421088,2021-03-10,925262.91561149,u,VUc6kIVkK7RdpFT1sR4QHHmXueCbkNMKxUqQh6QIzAEJ4wp7Gm60xdh6z1LXeGpzjvduSK29WWAj8aaQaeDIFdtcebPjF9uQWA9zIeCkjLJt1EPEck3qBfvf3R63P3rj25dRxe9pVWNX6361fEnHU16MLygsaxR8oDzKdM1H2z7XZBZ8IiNFgTi1svRxv4qgOY8JTztsmA4yj843WZI9tAjGYgTjLiHWk97tmpRxOtuglyRMrBs,UTtoJwzIesG5JcNnDjFh0lQN3bI0O8g0xTCRB2mxWPeSxWxjKaYmX0p7AFu3QXimZ0SkNzYMgnBvIfJ2ZerYUfDcUB4NBYo1hnNhmBLRHpnCwkhVKnjSaT3kjw5q5yMsC8nqsTpDuociXPoTmwqSGcQBSfrXxNLRL3adP7vzLLmrM9iKP6S0RRK28grtKRXWCaqLUP0PR8G6ojQExo9cJpiP0KYhc5U,2023-06-12 13:43:28.462427,2023-02-06 01:27:00.442236
318671,2019-10-29,848913.2339321119,gQpHeCn5Ep,R8SYvxwz1WzvK0faRbpLscEuGbIhYVweFVYf6KmFhymwES9wqS8l6w8NCBQRYSMcGglQHqA0LUSpcMfyHdPBOkw8rM9zKRX5BG4JWaKnvoBQTNbIMIVMYWfsEFIWu6dSc1RDfiOAPcYkAHpzeTVdajyHUkPF1pnUE,qz7dgf8ZLQn777V4vnsux4EogEmsyyUawfyahObE35i4KfCobpaUS6vQKfFFfqp5VDh9s7Tc3j4VzXeM2rjD5fWGEvg1COfu7xbxowoWSaRe7uQYibw0RdmnDPMHtxFlvXPDVrACz0B5fUVPUsOQFRFdo1qMtzq7hw750kVHzYvntdS41XfRDWMGGt5Fpr9Wobpu9Fe5eIX9a9Gu9h052aTlTYh8Ht55G6Rl6nBGUmQ9MeUW,2023-03-09 06:38:00.119250,2020-05-02 06:21:23.982079
335451,2022-07-18,908715.1550120737,0hyKxl7w02,7TK9jJrD91nb0Nq91DzdL4UwulTHgbM7k2e9AXzhN42dJZsWD8qLnv9vw4kqXuYw0AX2QD,X7fQqGgGq0qvBhL3dYeFBxX3ApnBdr9J3GXDPJHi14KPSX5qogJYfgQfE4A6UNin7Lfk9SoAPYaYeNnkwOobMPy88j1xwR2AdI2vNSgBQrqvVh59CrGbdHwGZlCSehOhDRQCTjlBYKIJHDONrFEACZ5jNlwiEo2yVwxAjnBEQldmTewK97aUzX09BuQt1Mk8mn029f,2020-02-16 12:16:07.183211,2020-06-13 12:47:08.025324
919443,2022-05-16,150075.66736273447,N5DUIQLziS,FPvZlDYMx7sKBoCjO1B2e3hTscNxU5M0sj1rWfL1E6m4rTg0VU6PorFk699z8vNCt3jwRQWj7bG9qKtmsIwfIJcQcpIrfRH8gcv6RalpW4v9,vGCQg11jw5JhYJnRCPlywYvQxd0Tlf2WJJk8lMUbRLhBqZXrE5paMsV59gYALo9N1eGvNWTNo23US8Nqjx4B,2019-02-09 01:30:40.570563,2021-04-27 23:29:16.808250
472256,2019-01-31,503825.90383037616,p,wjg448Z2HBYtDqqCNqm1J0kzwkOiwOsYd9iTcjECFfgq4HitJE0pSDowQHxAG28RJy6vyyaeXUblnUUx0CWmiLugrzI8YOVP8xPgGnBSRs9WCP9AIqMLe2ibdhE3FNpCaMW0z3Em35UC1edKo4hXJqyBejZLEZ4bYWM5XeEqbgIn1xQbd7tYzgCyEcnuUVVa1P5R1e1B2bS4KYpfkaWhjgZKVdgQ,2r3ev0LIamIoT5Cqa45o2ybR68u44bErtw5malLs2T4CN1pWm4uwOfmpQqr1dP71CnyRSCS7weVgkbQVEylKBnnjYK8forJsGQ0cOKFsyz15yDWPa4EiZkXbyZAuwv7Joy5U2wZu6FS3LSj8rFFVkEJz3FgleVELgvBOs9KxTErYZI7H83OA8ncEmbyJ,2020-09-25 04:46:29.448238,2020-01-30 01:26:37.342249
747455,2019-06-06,23887.516943105886,vnZq,aHYGyb5vRik1t0C58h53sPvJ1UIxMmwV47Qrf6nWEEN7Y91xaHVn9FURbsiYjols3Tm3Wx04Fxyamf8KjYNPXYZRd41xOjqxsjLgbNYlavshdudHdi5iClwnHsHNIddtBTPutajhoS9eU1IV76XtmRbIf3LL148BfWSNWEQPsOpACoaCmsVlt3EHahzR6w3DvvzCSuXuGUsflTUnBhgQNNg9vJemxCc,o1xxbOdrCjzoa7b6WKylECa9wXDnK6cY5m3,2020-10-13 10:03:35.345815,2021-04-27 09:18:06.784851
678353,2022-10-11,240459.42336182678,WdBp,HhYYtKylV7vRamYwHc3xMSXwpnvdOm9OdYY4QRyFox0l2ZcJKv8hgj8RBm8Hp6OBdF2V3Lt4Om7aiQrW0FzKsW3TSftHsbNShcqp8ANU1H83PYc2WUOoflaOv7ulqgzJVxF11RruMc3v7NBf5ix39Kj4tA9nYXPk3RQ5s3BGU3uOK289qgVp7zacd8oPxQhG6,jkZ7yvc9mDCjFkWacixKYNfcEFma83LijZpJVvCEtLokZwW85p5h7Iyo8KjnotcIFgQ2dv3qadDUxiKBTkbzR2uPtmkrIYJF97spGefjhecHMRJ7ozrEZi6WDrjc0VgSGodeblFG96VMYSs4WO8IRG6UGFotSr5ycXPhngMvSGROOx5IDup64HFNSkZQyvN1bEo1CRfmYuYII8Uv8X4YXdWnEEMUeEB,2021-09-01 14:47:56.869336,2021-05-11 10:32:21.309002
787213,2023-05-20,524387.7357026044,aEoLTnUE,h49Sa7wihqChgcHJwhqKoHn8na1kNHHdWzT8lwY4XrZHQOyxKOvEm0xYSomT5ljmYlc9roF3sLdRa19QuILZTVqggHVrHiT8l85M46TRSahPKhLWVwH0fyu,A4FW7tdtewXK9g5vDnQ01tH7v2Go7sFyMCSofEleKN9osZ89CETyHscHlVySQkvAhKxu5HryFlLuhELQc6engRjSEfWft3b0QlLGww3SgAUKu9j4L7brC3sg5w5tj0ial8uLpzadfjtAhnOwINpg0XBtlu1J9Wvc9GZeT2dteu6qrK0p9InwfAQ0NTepU2l4yw4c3CXL0Qi8JaQa3uxeNJlXGChOatribHYOP,2019-11-10 17:17:10.057561,2023-02-26 11:41:35.907404
654838,2019-05-19,260364.1606912615,V83EYmWy,JJ5rJRWunSiMA2DLsRxCubOlZ1FUS7CiMPsWpffCmcbTZsSWKwRlHtj7seVPPL1d1ZL9Jzo6lKgdlDnfTPtsEsSQcsasA7pBqrbN8DWBS5UaFTtln3gMR2Kvj8lTAUp5DNn2ryJGo9SVAnItRzw3CNyDhHEOaaWQw0R8Nu2v1AhH9xqQx38DE4X42ybmaBm85j1p,HeZ1rL9BoJ2nG5Qim5UdGSRIS8nDnAnD9gESXUZYoHQRTvE7sk,2023-04-07 17:42:17.745389,2022-12-04 09:25:15.218432
